id,actual,rf,rf-bal,lr,lr-bal
934,True,0.92,0.91,0.9411167710867965,0.8982679640263378
935,True,0.87,0.94,0.8310673998078228,0.6081207218659542
936,True,0.97,0.9,0.979678290758008,0.966808078253496
937,True,0.76,0.73,0.5696119414964873,0.32695210650208756
938,True,0.92,0.92,0.9733611226208645,0.9385851215287276
939,True,0.75,0.74,0.9087030474764884,0.7532049762384249
940,True,0.6,0.77,0.4121517461778065,0.23153305677793753
941,True,0.92,0.86,0.789610681509436,0.6634089588225095
942,True,0.62,0.67,0.8658875142780007,0.5212507889612362
943,True,0.7,0.85,0.7508418741733701,0.5850535220166543
944,True,0.94,0.86,0.9938773294278063,0.9873152716127955
945,True,0.78,0.81,0.8720293497006119,0.6962154209918114
946,True,0.94,0.91,0.9436700035361945,0.8822135716492154
947,True,0.97,0.96,0.9462469095384173,0.8865990931646751
948,True,0.81,0.83,0.8802510531005245,0.802977758805807
949,True,0.98,0.93,0.7510289142842737,0.5431854674668483
950,True,0.95,0.94,0.9866215147458717,0.9637013230257045
951,True,0.92,0.94,0.9908607626711047,0.9777981402300412
952,True,0.92,0.94,0.9908607626711047,0.9777981402300412
953,False,0.95,0.87,0.9535350279427843,0.899419963093753
954,True,0.94,0.93,0.7398342316550279,0.5826536895065355
955,True,0.85,0.93,0.9488755937798705,0.8833382087248831
956,True,0.84,0.89,0.9579069933820982,0.9234838905528275
957,True,0.99,0.98,0.9790747114809498,0.9582075455684528
958,True,0.76,0.82,0.9135482093076632,0.8352809681709613
959,True,0.85,0.84,0.9777409865727129,0.9273390923931503
960,True,0.96,0.96,0.9693328464740855,0.9203774527166148
961,True,0.88,0.91,0.9013743210517245,0.784940340486446
962,False,0.32,0.26,0.8334163474458435,0.6731898063222832
963,True,0.76,0.87,0.9888726726033653,0.9804905341214389
964,True,0.92,0.96,0.7591298628269306,0.6123894567646062
965,True,0.98,0.96,0.9799287264587284,0.9662961207927038
966,True,0.89,0.88,0.9968679748279052,0.9937275654413901
967,True,0.72,0.71,0.6263161618996842,0.41720009194594615
968,True,0.82,0.84,0.9017284294787457,0.7933254466527413
969,True,0.92,0.87,0.8794766910705177,0.7981531938664586
970,True,0.85,0.85,0.8731664910174273,0.7661841633873425
971,True,0.82,0.82,0.9378689274672686,0.8762160906492432
972,True,0.89,0.95,0.8532445955900702,0.6556834746234947
973,True,0.99,0.96,0.9597732533817216,0.9104929868555885
974,True,0.88,0.89,0.8371735769790535,0.6559377037665397
975,True,0.88,0.89,0.6855258472730307,0.4970302404223997
976,True,0.77,0.72,0.3859779565988413,0.08121125845340739
977,True,0.54,0.67,0.5339476760333646,0.3880927033622581
978,True,0.83,0.92,0.8105583820355843,0.8477793321705038
979,True,0.68,0.75,0.9588862644006706,0.9529853971615444
980,True,0.92,0.94,0.9899963611271786,0.9698344699249754
981,True,0.83,0.89,0.8628752528878662,0.7177626664465939
982,True,0.99,0.95,0.9825619139227948,0.9718898609297606
983,False,0.69,0.68,0.24765907638747298,0.09825180711230348
984,True,0.63,0.56,0.618794961377236,0.5134540432964899
985,True,0.7,0.78,0.9238681689042795,0.7109931065003084
986,True,0.7,0.78,0.9238681689042795,0.7109931065003084
987,True,0.97,0.94,0.9025304767912667,0.8473390321000017
988,True,0.83,0.81,0.6796228090559865,0.4523912013584078
989,True,0.93,0.9,0.7467328778543715,0.5775341308132728
990,False,0.67,0.81,0.7668888224513284,0.5899757386880385
991,True,0.94,0.92,0.8982101023977639,0.802143073403706
992,True,0.67,0.69,0.6555715412310024,0.590125566796784
993,True,0.89,0.96,0.890864233694555,0.8315000527283316
994,True,0.94,0.86,0.9061471953544229,0.7206778725427765
995,True,0.78,0.77,0.6861084132714448,0.4981451412230383
996,True,0.93,0.84,0.9479503054466866,0.8904982681291843
997,True,0.8,0.75,0.9882882423822869,0.972734532914412
998,True,0.85,0.78,0.9668078898087047,0.9146029728619874
999,True,0.93,0.92,0.9169236590510035,0.7939372904322453
1000,True,0.91,0.92,0.9736454851729378,0.9411470615206075
1001,True,0.91,0.91,0.7469506295943578,0.32778188968409316
1002,True,0.83,0.79,0.8985708952713778,0.7561216727676984
1003,True,0.96,0.94,0.9745700050769366,0.9491637053311486
1004,True,0.93,0.92,0.9815925188912145,0.9654729571981493
1005,True,0.96,0.94,0.917089151888782,0.758622984108595
1006,True,0.88,0.87,0.9481852290254017,0.8866996701924592
1007,True,0.94,0.92,0.9609320353775102,0.912788828557634
1008,True,0.91,0.86,0.885411911599174,0.7971003696573338
1009,True,0.94,0.96,0.6852972551607789,0.43250269351610604
1010,True,0.94,0.95,0.9364953724039051,0.8606942709712453
1011,True,0.74,0.74,0.8510544008424313,0.6485022692750425
1012,True,0.83,0.86,0.8704587915507506,0.7146078643855898
1013,True,0.99,0.97,0.903129710757811,0.8421800130695944
1014,True,0.96,0.98,0.7704754808341411,0.6068394974761006
1015,True,0.95,0.92,0.8272035240856079,0.7138885893632568
1016,True,0.95,0.9,0.8252571029275565,0.6158643411490207
1017,True,0.86,0.78,0.8081976590595976,0.5932299216034215
1018,True,0.93,0.96,0.8091745899129043,0.6603781236089268
1019,True,0.86,0.83,0.929059095850728,0.8501331877982838
1020,True,0.93,0.94,0.9768904770393531,0.9584404791405463
1021,False,0.28,0.34,0.18355156759899974,0.09032702806970998
1022,True,0.99,0.96,0.9034890059648958,0.8460615942878483
1023,True,0.76,0.6,0.2270086735464823,0.14251975733382874
1024,True,0.95,0.91,0.8979893112537949,0.8365656565382331
1025,False,0.37,0.38,0.9746325418425196,0.9411675276678354
1026,True,0.75,0.74,0.8004984187198363,0.6947002375390923
1027,True,0.94,0.87,0.9404839983654918,0.8925884995841051
1028,True,0.96,0.94,0.9078653145767147,0.875595078279174
1029,True,0.89,0.93,0.9630987570309874,0.9447861741410861
1030,False,0.28,0.2,0.463651608422401,0.3076638621960369
1031,True,0.93,0.93,0.7500095861763537,0.5471075675824891
1032,True,0.95,0.98,0.8865720951266771,0.7918561796555208
1033,True,0.84,0.94,0.9767517506846138,0.9623467238398691
1034,True,0.78,0.91,0.9615606553862492,0.8968886717741079
1035,True,0.93,0.98,0.7914212879749143,0.6032269339569489
1036,True,0.76,0.81,0.8162395620252973,0.7306604657903751
1037,True,0.9,0.9,0.854548806830054,0.6736346976013297
1038,True,0.77,0.85,0.7335577501171635,0.4906673501974903
1039,True,0.83,0.84,0.9186538488201104,0.8776341100773675
1040,True,0.71,0.79,0.673287215540854,0.4899936012888394
1041,False,0.7,0.65,0.8072316098554807,0.712511845028425
1042,True,0.79,0.85,0.9550087656938275,0.9117272491128914
1043,True,0.89,0.91,0.8261321774681933,0.6255817548350359
1044,True,0.97,1.0,0.8568619224949459,0.7450659461747153
1045,True,0.79,0.77,0.7931580228971379,0.6349646080633656
1046,True,0.79,0.77,0.7931580228971379,0.6349646080633656
1047,True,0.93,0.87,0.8833833483123023,0.7916412320563472
1048,True,0.9,0.85,0.6205265923594546,0.4557963938635731
1049,True,0.58,0.71,0.25128622725971544,0.15341453160063218
1050,True,0.89,0.94,0.866817996989998,0.7538935967592736
1051,True,0.82,0.89,0.9249059940327146,0.8645715093990024
1052,True,0.75,0.76,0.7164596400841495,0.5185478800317388
1053,True,0.94,0.95,0.8877004932081919,0.819251312508196
1054,True,0.88,0.93,0.9857316676283425,0.9650229335140668
1055,True,0.97,0.98,0.9790111429540814,0.9656645202213712
1056,True,0.78,0.82,0.7961274389148787,0.6084512969217291
1057,True,0.86,0.89,0.8633436465395985,0.723690790118458
1058,True,0.93,0.92,0.7806664008217571,0.7498027445699622
1059,True,0.62,0.67,0.014129067844291687,0.0069608507714981884
1060,True,0.7,0.69,0.5515013078587062,0.2561547614488048
1061,True,0.93,0.94,0.947771491019536,0.8705540041992506
1062,True,0.9,0.88,0.9189043848329896,0.8676395187513126
1063,True,0.94,0.96,0.9854917254040874,0.9800711684817478
1064,True,0.95,0.92,0.8622499396838188,0.7677538676261193
1065,True,0.93,0.91,0.6088895325106816,0.3749068678700512
1066,True,0.82,0.76,0.9389664970488723,0.8819857443894399
1067,True,0.79,0.75,0.5253841986874593,0.23920011846297065
1068,True,0.74,0.6,0.8930879276747125,0.7237904062654036
1069,False,0.21,0.28,0.36231746423717826,0.09968678586270813
1070,True,0.95,0.93,0.9833141524516101,0.9520637384188924
1071,True,0.89,0.94,0.9993594491499888,0.9991164594950528
1072,True,0.89,0.87,0.9572400500675243,0.9276164461449408
1073,True,0.79,0.91,0.9696537536201818,0.9491325603382279
1074,True,0.97,0.94,0.9561808798084974,0.9267423267534523
1075,True,0.94,0.93,0.9865254178797785,0.9676477887346464
1076,True,0.95,0.94,0.82871752272682,0.7641372190229151
1077,True,0.91,0.9,0.8672143289478015,0.8606480214859177
1078,True,0.77,0.76,0.9493191355284412,0.8843248507845498
1079,True,0.9,0.97,0.9468849583100648,0.8343634656566662
1080,True,0.87,0.95,0.8685731137481771,0.7447208669238647
1081,True,1.0,0.97,0.9594364468666579,0.9320772062574897
1082,True,0.82,0.81,0.4321285737837826,0.21183519942464699
1083,True,0.71,0.76,0.7986167358464976,0.6627161623662656
1084,True,0.94,0.93,0.9929157050311086,0.9872531303037931
1085,True,0.93,0.92,0.9951790544090566,0.9887842975676759
1086,True,0.66,0.79,0.7202925478724302,0.5525811545244905
1087,True,0.66,0.79,0.7202925478724302,0.5525811545244905
1088,True,0.85,0.82,0.9022530265221074,0.811516699702273
1089,True,0.82,0.83,0.8130555645097716,0.7373315447117342
1090,True,0.94,0.9,0.7636042920181725,0.5811880108785747
1091,True,0.94,0.9,0.7636042920181725,0.5811880108785747
1092,True,0.8,0.86,0.8608153375715903,0.783599544615739
1093,True,0.68,0.86,0.8575458345477663,0.7279690736833353
1094,True,0.9,0.93,0.9097121940556303,0.7817606363866356
1095,True,0.85,0.96,0.989899938188762,0.9748872432903277
1096,True,0.94,0.92,0.9252285615926021,0.8700414057336573
1097,True,0.64,0.68,0.34889582466684044,0.1311187101668513
1098,True,0.87,0.88,0.8910143197335428,0.7708511129811327
1099,True,0.79,0.83,0.9543939453020956,0.8973675855612687
1100,True,0.92,0.9,0.7534278387283317,0.5723385800245825
1101,True,0.98,0.95,0.9306529335938956,0.8795619644739713
1102,False,0.66,0.67,0.6388940985842865,0.4067012617328543
1103,True,0.95,0.89,0.8773109038031928,0.7802345311867926
1104,True,0.89,0.8,0.942043499704948,0.889880680099067
1105,True,0.81,0.86,0.9321736067367005,0.8287392883958468
1106,True,0.9,0.91,0.8744745348375098,0.767982953547509
1107,True,0.9,0.89,0.6449126071181001,0.4738648410875184
1108,True,0.75,0.79,0.8109646324140544,0.657896920577427
1109,True,0.89,0.86,0.8701211382678083,0.7536576112557223
1110,True,0.84,0.83,0.7901676888117316,0.5418037124767187
1111,True,0.75,0.77,0.982552695010447,0.9652535801857683
1112,True,0.73,0.75,0.8583730869413259,0.7348745417665256
1113,True,0.82,0.82,0.7952939589268373,0.6951106489586274
1114,True,0.89,0.98,0.8650650788759188,0.760225400627222
1115,True,0.98,0.98,0.9733271390642801,0.9545612868793071
1116,True,0.81,0.84,0.8114880194594942,0.703435825170976
1117,True,0.9,0.92,0.8812945087853391,0.7384510921436199
1118,True,0.72,0.73,0.7739687303940279,0.5235844057414986
1119,True,0.94,0.91,0.833135891169287,0.662919321165471
1120,True,0.84,0.86,0.9791881455532057,0.8647042332723163
1121,True,0.76,0.79,0.9376295720478651,0.7762694831545983
1122,True,0.84,0.78,0.9452466486537997,0.7397512355026974
1123,True,0.74,0.79,0.9052016460323359,0.8345927867336089
1124,True,0.83,0.83,0.9630536056222126,0.9454270006488297
1125,True,0.94,0.87,0.6895856946615655,0.5187657792441437
1126,False,0.34,0.29,0.6949128784165758,0.5064655577124678
1127,True,0.75,0.78,0.9545563971312806,0.8811186749434476
1128,True,0.89,0.92,0.9526438854272072,0.898132964123029
1129,True,0.84,0.82,0.9905171278114678,0.9589380454572551
1130,True,0.94,0.94,0.9324839608238392,0.8524867287414968
1131,True,0.76,0.77,0.950116488769496,0.9417700302072032
1132,True,0.89,0.81,0.8989518218876081,0.8249638865731265
1133,True,0.94,0.97,0.9290592438351124,0.8525760052346295
1134,True,0.96,0.88,0.9559244817267498,0.919555340594954
1135,True,0.82,0.94,0.9152285740756294,0.837381813140821
1136,True,0.83,0.85,0.8122558723730161,0.7730624481667074
1137,True,0.91,0.92,0.953605019649533,0.8821989124257882
1138,True,0.94,0.92,0.9578661185166406,0.9057451468845302
1139,True,0.74,0.78,0.7715065287291847,0.6493460125542483
1140,True,0.85,0.88,0.9400689216022402,0.8797098506531638
1141,True,0.64,0.68,0.8204260624820381,0.6734184596429419
1142,True,0.9,0.91,0.8805917933510808,0.8166736750101353
1143,False,0.2,0.23,0.7021682396681421,0.5153348842129171
1144,False,0.13,0.2,0.31364999228462087,0.20345000787959677
1145,True,0.89,0.93,0.752335649799007,0.5444223911303756
1146,True,0.92,0.95,0.7708573327417092,0.4897451533738941
1147,True,0.91,0.96,0.6320491326102302,0.39220862087308384
1148,True,0.98,0.91,0.8143830346925077,0.681139775241687
1149,True,0.93,0.92,0.8471750421641616,0.7250419075795859
1150,True,0.95,0.9,0.8530910049240462,0.7179241573569448
1151,True,0.86,0.95,0.9225038795228172,0.8723365731068491
1152,True,0.85,0.82,0.7170577730421277,0.6108323556302765
1153,True,0.84,0.86,0.8240193113458599,0.7223578508355905
1154,True,0.52,0.58,0.238777509284737,0.1414159703475407
1155,True,0.74,0.73,0.9683372800003931,0.8921677838301892
1156,True,0.89,0.86,0.9743485238013856,0.9379565057370229
1157,True,0.85,0.86,0.8936752744577956,0.7907114895486372
1158,True,0.96,0.96,0.9625239268999495,0.9236275371619839
1159,True,0.96,0.98,0.938736072786034,0.878766513581919
1160,True,0.69,0.82,0.9610691471062216,0.9233574200139629
1161,True,0.92,0.89,0.857571616209212,0.7640119761069222
1162,True,0.67,0.69,0.326007190611546,0.26339990300469485
1163,True,0.77,0.81,0.9622316686361476,0.902040378937066
1164,True,0.77,0.8,0.7638459560464529,0.5997501302013217
1165,True,0.92,0.91,0.7771736317817276,0.623074800759801
1166,True,0.87,0.8,0.9789554026291087,0.9587474823243473
1167,True,0.81,0.77,0.9073458335388918,0.7850908961109431
1168,True,0.9,0.92,0.6740457620735312,0.4769452187885774
1169,False,0.19,0.23,0.5117559169818043,0.2981086928413123
1170,False,0.62,0.67,0.23524876408532697,0.12616295790297496
1171,True,0.99,0.97,0.9446764363722194,0.8717485384471092
1172,True,0.83,0.85,0.9477092916176936,0.913299900463657
1173,True,0.97,0.91,0.7827630124102358,0.5301225775821398
1174,True,0.74,0.71,0.9552081999365849,0.8953042630040429
1175,True,0.9,0.88,0.939206083099778,0.8671809256111639
1176,True,0.95,0.99,0.9469137749826306,0.9179931845838565
1177,True,0.92,0.9,0.9083606302272375,0.8414346573316435
1178,True,0.9,0.86,0.9976759818332173,0.9946756394849116
1179,True,0.87,0.9,0.4128808723664823,0.2396664763383038
1180,True,0.93,0.91,0.9870048280462356,0.9596582250863515
1181,True,0.87,0.93,0.997710689726746,0.9932750287395756
1182,True,0.83,0.79,0.9839678119853786,0.9541963326025099
1183,True,0.88,0.85,0.9781522734344132,0.9556243196575972
1184,True,0.9,0.9,0.8838601874009465,0.7719786861690695
1185,True,0.88,0.74,0.7596474792317643,0.6301060665804514
1186,True,0.89,0.79,0.7597706623802958,0.42722331194682417
1187,True,0.72,0.79,0.978425114342469,0.9777966233583764
1188,True,0.97,0.92,0.9037701189285238,0.8599718301658474
1189,True,0.7,0.77,0.7579305500300985,0.5404082624154892
1190,True,0.92,0.95,0.9615792673528257,0.9357415772734013
1191,True,0.89,0.88,0.8268042171686113,0.7340166069474433
1192,True,0.75,0.7,0.5509374367846955,0.4318461696800937
1193,True,0.93,0.87,0.8333267250538692,0.7716686027690162
1194,True,0.86,0.91,0.8500537079932449,0.8095487962913216
1195,True,0.91,0.85,0.9825380623432671,0.9658192241711123
1196,True,0.8,0.79,0.8504430317038689,0.7419535967371547
1197,True,0.96,0.9,0.8605863258456112,0.7208308436108325
1198,True,0.81,0.88,0.7378625946553709,0.5894856139231249
1199,True,0.86,0.92,0.3734122791844296,0.18288121433546256
1200,True,0.89,0.94,0.8563446743561097,0.7232399496455835
1201,True,0.97,0.93,0.9355889268793582,0.905828048002159
1202,True,0.91,0.92,0.9036911999710758,0.8553549886541131
1203,True,0.84,0.82,0.6718432702180775,0.5549743338195774
1204,True,0.85,0.87,0.9051517663251821,0.8421648576532634
1205,True,1.0,1.0,0.9523177306588883,0.9093535609195497
1206,True,1.0,1.0,0.9523177306588883,0.9093535609195497
1207,True,0.95,0.92,0.759929493088759,0.6555489965793168
1208,True,0.88,0.91,0.7873464133918412,0.5060723094195643
1209,True,0.86,0.9,0.8874818172930754,0.748006873979665
1210,True,0.99,0.95,0.8326222366482393,0.7573400739569355
1211,True,0.84,0.8,0.9033693149805415,0.8326847761582378
1212,True,0.84,0.8,0.9033693149805415,0.8326847761582378
1213,True,0.67,0.78,0.6593394666388751,0.4629196919655628
1214,True,0.83,0.91,0.7662140151195451,0.6050318426501816
1215,True,0.9,0.89,0.6093478133787301,0.4614809175066218
1216,True,0.94,0.86,0.9739098458815365,0.9555681548088764
1217,True,0.95,0.97,0.8137818430981051,0.535334441822519
1218,True,0.76,0.84,0.9095044880119966,0.8100508183364444
1219,True,0.74,0.86,0.9185204200130062,0.8261767116358005
1220,True,0.97,0.95,0.9603857215418623,0.8981400831538738
1221,False,0.66,0.77,0.8819108511035484,0.6540238147180497
1222,False,0.78,0.82,0.8417844448075672,0.6674214858179631
1223,True,0.78,0.87,0.9949823912175453,0.9878553070955465
1224,True,0.93,0.96,0.9833119109210684,0.9691258219196163
1225,True,1.0,0.96,0.9844244066177719,0.9719331076651585
1226,True,0.82,0.86,0.8624661053457437,0.7464863090644306
1227,True,0.95,0.96,0.9193818416358647,0.8735677115829728
1228,True,0.87,0.86,0.8722920104532537,0.8083921141023506
1229,True,0.98,0.91,0.7400303380130755,0.6068515202047632
1230,True,0.83,0.8,0.8255299681441682,0.7306339308999281
1231,True,0.78,0.66,0.6026065153955029,0.2329040502489328
1232,True,0.93,0.96,0.9807606288271615,0.9526944351398349
1233,True,0.81,0.79,0.9536541605369176,0.9060194342732236
1234,True,0.95,0.95,0.9139741681011703,0.8716808619635598
1235,True,0.86,0.95,0.9301406095489855,0.8866063247001622
1236,True,0.96,0.98,0.9001412294989056,0.8251737958848471
1237,True,0.92,0.89,0.8881172639065597,0.8132589884188104
1238,True,0.96,0.96,0.9768374064830071,0.9632316632472094
1239,True,0.83,0.91,0.9416603100765677,0.878863454914165
1240,True,0.96,0.93,0.8449914443724309,0.6662561366326669
1241,True,0.97,0.95,0.8743147731830213,0.7853417350920289
1242,True,0.96,0.94,0.8651254790068783,0.7524859038227283
1243,True,0.74,0.78,0.7665773049418441,0.5031694998795738
1244,True,0.74,0.78,0.7665773049418441,0.5031694998795738
1245,True,0.92,0.95,0.9544275918227603,0.9158649265889839
1246,True,0.92,0.94,0.944991581622267,0.772442883302613
1247,True,0.83,0.87,0.6559037873439002,0.44538473272203105
1248,True,0.86,0.89,0.8799378564350787,0.7609699641456759
1249,True,0.89,0.88,0.538035947189847,0.3007036122735107
1250,False,0.77,0.79,0.8729377953789293,0.6272372852051665
1251,True,0.95,0.94,0.8811965292759114,0.8112322541182001
1252,True,0.8,0.77,0.8950400518555862,0.7355273042703103
1253,True,0.87,0.88,0.8798648923605099,0.7234637719139094
1254,True,0.91,0.9,0.972035117587774,0.9514076273734969
1255,True,0.93,0.95,0.9520311429685815,0.9313311161530184
1256,True,0.84,0.91,0.9029678188805749,0.806602782484031
1257,True,0.83,0.92,0.9384678309714065,0.906693244695486
1258,True,0.85,0.86,0.966081230945414,0.9242071800286364
1259,True,0.92,0.95,0.8004901066241185,0.7495744563185831
1260,True,0.91,0.82,0.9332164785157642,0.856708843659979
1261,True,0.91,0.97,0.9512211498138469,0.9294489957727965
1262,True,0.93,0.9,0.6431064828429967,0.4419119357286721
1263,True,0.93,0.97,0.9452069152569652,0.9312228592019025
1264,True,1.0,0.96,0.7664590926284811,0.7260090494676879
1265,True,0.8,0.89,0.9298519665771077,0.8929052309152057
1266,True,0.98,0.98,0.9644227369693282,0.943556479059479
1267,True,0.92,0.86,0.8055136653932878,0.5092905382289311
1268,True,0.85,0.82,0.8148034170764158,0.6619119003371771
1269,True,0.78,0.87,0.7283139475537348,0.586362184461266
1270,True,0.8,0.87,0.6402738400525223,0.5317196463898283
1271,True,0.98,0.98,0.9844025155425741,0.9750171179351104
1272,True,0.94,0.98,0.982733065811432,0.9698040454878436
1273,True,0.82,0.89,0.997409206695272,0.9929554175547743
1274,True,0.92,0.87,0.9767599795089772,0.9614765564849621
1275,False,0.73,0.77,0.7945393190262804,0.6389697643477452
1276,True,0.73,0.66,0.9398455075453109,0.8071372558791873
1277,False,0.3,0.3,0.709268261364503,0.2821012953710675
1278,True,0.61,0.77,0.5926830989624712,0.38729596993324567
1279,True,0.86,0.83,0.8006052342318324,0.6153892983505281
1280,True,0.75,0.7,0.921592613572457,0.7811284921767965
1281,True,0.94,0.94,0.9041083733037805,0.787197927505539
1282,True,0.81,0.9,0.9287188264535299,0.8421187215834434
1283,True,0.93,0.91,0.8901614796812266,0.8795944116300877
1284,True,0.89,0.94,0.975173451689196,0.9676726816985544
1285,True,0.87,0.91,0.982903251935113,0.9735971505366079
1286,True,0.87,0.82,0.8867619805401703,0.7887416706113595
1287,True,0.77,0.81,0.7975117032941175,0.5371718671606357
1288,True,0.88,0.84,0.55645044681166,0.40221226092204215
1289,True,0.74,0.8,0.8781690064938202,0.7387939427052416
1290,True,0.87,0.85,0.9631586930573754,0.9519754259597547
1291,False,0.31,0.2,0.13617730020516897,0.04490571768276421
1292,True,0.95,0.95,0.9984258831256885,0.9973335252834904
1293,True,0.84,0.91,0.978068068636874,0.9562162967711862
1294,True,0.92,0.94,0.7751485873196692,0.5942321889081376
1295,True,0.93,0.91,0.8830067488540645,0.8202951232591942
1296,True,0.9,0.92,0.6182606463457494,0.4183222988017103
1297,True,0.96,0.97,0.8366092322559855,0.6462663182086475
1298,True,0.95,0.97,0.9577194218075732,0.9159101440680141
1299,False,0.23,0.22,0.39730953810424485,0.22144484469586317
1300,False,0.75,0.75,0.45636348472084987,0.31833793072350075
1301,True,0.93,0.95,0.9991818269623144,0.9978235732317398
1302,True,0.96,0.95,0.728565040073064,0.5923990347262814
1303,True,0.84,0.8,0.9671334293448828,0.9214269966129911
1304,True,0.95,0.94,0.9038042902939559,0.8653663992842084
1305,True,0.86,0.94,0.9898526753738691,0.9747073039771248
1306,True,0.91,0.91,0.9843913485132753,0.9605736567853199
1307,True,0.92,0.9,0.9045580594667642,0.8653674027205587
1308,True,0.89,0.88,0.8250160520404681,0.6838169376520349
1309,True,0.85,0.86,0.9596448552870451,0.9103672414606668
1310,True,0.89,0.94,0.8287528479398246,0.719387960373017
1311,True,0.96,0.97,0.8446906565152694,0.7171194953208454
1312,True,0.95,0.96,0.8050960900519679,0.6561838078872398
1313,True,0.94,0.92,0.8876598529672927,0.8081007945512253
1314,True,0.93,0.93,0.9622509091004023,0.9318485694685853
1315,True,0.85,0.86,0.991924523239356,0.9811138903655076
1316,True,0.89,0.9,0.6657662100408951,0.459682681581236
1317,False,0.29,0.33,0.8451306146390062,0.7201058843949335
1318,False,0.64,0.77,0.5934342097333785,0.43163486752056995
1319,True,0.85,0.85,0.9668725789331771,0.9457944508161193
1320,True,0.81,0.87,0.9419558769193613,0.884756297882318
1321,True,0.97,0.96,0.9701616923856347,0.9412159549372503
1322,True,0.88,0.92,0.9667856735802941,0.9251679057696497
1323,True,0.96,0.92,0.987284439871765,0.9760140792361948
1324,True,0.85,0.92,0.6354122701121588,0.4905441224571143
1325,True,0.95,0.92,0.7577877627993211,0.6333367753407725
1326,True,0.99,0.96,0.9745313052231516,0.9468457231114537
1327,True,0.85,0.91,0.9103145039712155,0.8380387433032154
1328,True,0.7,0.73,0.932815970429303,0.8802668773766427
1329,True,0.74,0.75,0.6721842351051791,0.5459177877952649
1330,True,0.9,0.93,0.9900602793759188,0.9848682420899503
1331,True,0.92,0.95,0.8160757970868577,0.6509859786196447
1332,True,0.8,0.75,0.9243965493553304,0.8757305562452552
1333,True,0.66,0.76,0.9347054879548302,0.8935754146615214
1334,True,0.83,0.93,0.9337175574528321,0.8760409234956694
1335,True,0.89,0.83,0.7761399232838684,0.6027489020833116
1336,True,0.85,0.84,0.6717441009199536,0.4591034942401767
1337,True,0.81,0.82,0.9374811642961124,0.878222445923069
1338,True,0.82,0.84,0.9138863483596459,0.8385852347824387
1339,True,0.92,0.84,0.8647732451762823,0.6808237507708577
1340,True,0.93,0.94,0.9652155012894981,0.9227971142958064
1341,True,0.82,0.73,0.912033883126788,0.8393536215986966
1342,True,0.88,0.88,0.9869357271413427,0.9702691939327726
1343,True,0.93,0.91,0.9815939540718805,0.9532901657869574
1344,True,0.69,0.83,0.7879854065153922,0.7160226413820265
1345,True,0.95,0.95,0.8425448145131386,0.7811518269735599
1346,True,0.95,0.94,0.9944693265852341,0.9892717740921388
1347,True,0.78,0.78,0.6917252661521224,0.601972773950343
1348,True,0.73,0.72,0.7299787606235557,0.5026186595010892
1349,True,0.74,0.79,0.7884457153428951,0.5997133659681951
1350,True,0.88,0.88,0.7767708420487021,0.5827150533930127
1351,True,0.63,0.79,0.9415629445191119,0.9250958278704166
1352,True,1.0,0.98,0.9877648845462789,0.9799547197999503
1353,True,1.0,0.98,0.9877648845462789,0.9799547197999503
1354,True,0.8,0.79,0.9712830603339787,0.9586442261691335
1355,True,0.72,0.72,0.951841914190894,0.9104055094321946
1356,True,0.92,0.95,0.9728982836316318,0.9348738100892161
1357,True,0.71,0.76,0.5238774886305384,0.2604819932710092
1358,True,0.91,0.92,0.6150007371205917,0.3999109860193038
1359,True,0.92,0.91,0.9493112372810298,0.9293605335603841
1360,True,0.95,0.97,0.964294572005977,0.9442791793225818
1361,True,0.69,0.7,0.8831265352560064,0.7701738100018036
1362,True,0.85,0.83,0.8763966396034124,0.7572464859664935
1363,True,0.94,0.95,0.7671294113067567,0.6729247705791319
1364,True,0.67,0.73,0.7464596124762747,0.528600250203065
1365,True,0.92,0.96,0.942339904101888,0.9017258448543988
1366,True,0.94,0.89,0.8710667686513155,0.6311092032922144
1367,True,0.77,0.84,0.8199084416937339,0.5678194462901571
1368,True,0.8,0.67,0.19461744303441808,0.15128853272521667
1369,True,0.94,0.96,0.9800052366598265,0.9586918833841848
1370,True,0.68,0.82,0.9671547919287237,0.9562710567094204
1371,True,0.64,0.8,0.9658139154470474,0.9325704881366371
1372,True,0.89,0.9,0.8802995608357641,0.7733831691770123
1373,True,0.66,0.75,0.9111060120975647,0.8472071895690546
1374,True,0.83,0.79,0.8816904911960662,0.7828451886292925
1375,True,0.91,0.85,0.4206872675128847,0.19976107669791607
1376,False,0.6,0.56,0.8140378080104026,0.5653179272929831
1377,True,0.96,0.96,0.8706686490428398,0.7536639038784388
1378,True,0.97,0.96,0.9672544947675767,0.9546406896955796
1379,True,0.89,0.87,0.6064916587454893,0.23689583380020748
1380,True,0.79,0.74,0.9080008544344474,0.8551905204480087
1381,True,0.84,0.82,0.9447842603817358,0.8849871542004096
1382,True,0.74,0.85,0.9366285867511407,0.8578862666387883
1383,True,0.7,0.83,0.9135354300912604,0.8747312934445751
1384,True,0.95,0.94,0.8678516246213013,0.7244727736195185
1385,True,0.91,0.96,0.8783503706385948,0.7775160461081553
1386,True,0.92,0.9,0.9119917039850287,0.847395165142983
1387,True,0.73,0.8,0.8920854745610249,0.8020112985193185
1388,True,0.87,0.93,0.7667756622187746,0.6097489112388489
1389,True,0.94,0.89,0.8398561930272189,0.6890601141906716
